Close,Open,High,Low,EMA_12,EMA_26,MACD,MACD_Signal,Signal
9758.3825,9910.865,9964.16,9452.67,9896.008878035818,9531.082433649148,364.9264443866705,414.78341763018074,Hold
9924.18,9808.35,10250.0,9576.01,9900.342896799539,9560.200771897358,340.1421249021805,399.85515908458075,Hold
9839.6425,9935.355,10250.0,9350.0,9891.004374214994,9580.90015916422,310.10421505077284,381.9049702778192,Hold
9572.5175,9879.285,9699.0,9400.0,9842.006393566533,9580.279221448352,261.72717211818053,357.8694106458915,Hold
9644.994999999999,9595.535,9755.51,9550.21,9811.69694840245,9585.072982822549,226.62396557990178,331.62032163269356,Hold
9649.275000000001,9637.13,9709.17,9560.02,9786.708956340535,9589.828687798656,196.88026854187956,304.6723110145308,Hold
9805.5625,9663.955,9990.0,9645.0,9789.609501518913,9605.808970183942,183.8005313349713,280.49795507861893,Hold
9764.0225,9793.625,9990.0,9473.56,9785.67303974677,9617.528490911058,168.14454883571307,258.02727383003776,Hold
9474.09,9796.265,9675.0,9250.0,9737.737187478037,9606.903417510239,130.8337699677977,232.58857305758977,Hold
9028.199999999999,9485.68,9377.44,8633.63,9628.577620173724,9564.036497694666,64.54112247905869,198.97908294188358,Hold
8777.994999999999,9050.865,8971.77,8531.0,9497.718755531612,9505.811201569135,-8.092446037522677,157.56477714600234,Sell
8715.29,8804.605,8900.0,8445.0,9377.345100834442,9447.254075526977,-69.90897469253468,112.07002677829495,Sell
8631.99,8758.08,8790.0,8523.55,9262.67508532145,9386.864144006458,-124.1890586850077,64.81820968563441,Sell
8554.1225,8607.205,8750.0,8411.0,9153.666995271997,9325.179577783758,-171.51258251176114,17.552051246155308,Sell
8727.3225,8527.744999999999,8965.75,8498.0,9088.07553446092,9280.893868318295,-192.81833385737445,-24.522025774550645,Sell
8810.475,8722.77,8919.65,8651.0,9045.367759928471,9246.048026220644,-200.68026629217275,-59.75367387807507,Sell
8754.8075,8835.625,8848.29,8660.0,9000.666181477938,9209.659839093189,-208.9936576152504,-89.60167062551014,Sell
8927.907500000001,8755.470000000001,9159.42,8746.54,8989.47253817364,9188.789295456656,-199.31675728301525,-111.54468795701116,Sell
9085.505,8902.835,9170.0,8985.5,9004.246763070003,9181.138606904311,-176.89184383430802,-124.61411913247053,Sell
9010.1375,9093.259999999998,9188.0,8835.0,9005.153030290003,9168.471858244731,-163.31882795472848,-132.35506089692214,Sell
8451.33,9008.775,8886.76,8000.0,8919.949487168464,9115.350239115493,-195.40075194702877,-144.96419910694348,Sell
7943.9875,8459.28,8179.31,7632.01,8769.801489142546,9028.582628810642,-258.7811396680954,-167.72758721917387,Sell
7925.36,7982.3150000000005,8149.0,7728.01,8639.887413889846,8946.862434083927,-306.97502019408057,-195.57707381415523,Sell
7849.7725,7912.215,7980.0,7590.0,8518.33127329141,8865.596513040673,-347.26523974926386,-225.91470700117696,Sell
6277.6875,7914.545,7966.17,4410.0,8173.616846631193,8673.899549111735,-500.28270248054196,-280.78830609704994,Sell
5028.9349999999995,6367.29,5955.0,3782.13,7689.819639457163,8403.902175103458,-714.0825356462947,-367.44715200689893,Sell
5360.9400000000005,5189.305,5640.52,5055.13,7331.5304641560615,8178.497569540239,-846.9671053841776,-463.3511426823547,Sell
5391.72,5374.055,5940.0,5093.1,7033.09808505513,7972.069601426147,-938.9715163710171,-558.4752174200872,Sell
5049.21,5266.889999999999,5365.42,4442.12,6727.884533508186,7755.561482801988,-1027.676949293802,-652.3155637948302,Sell
5196.9875,5194.65,5525.0,4921.45,6492.361912968466,7566.037484075914,-1073.6755711074484,-736.5875652573538,Sell
5287.805,5170.75,5436.17,5009.37,6307.045464819471,7397.279522292513,-1090.2340574730424,-807.3168637004916,Sell
5802.04,5352.84,6400.0,5252.53,6229.352316385706,7279.113631752327,-1049.7613153666207,-855.8057540337174,Sell
6235.1025,5777.8150000000005,6900.0,5670.0,6230.236960018675,7201.779473844747,-971.5425138260725,-878.9531059921885,Sell
6177.1375,6185.205,6456.98,5860.02,6222.067812323494,7125.880068374766,-903.812256051272,-883.9249360040053,Sell
6036.277499999999,6195.775,6407.87,5734.01,6193.4846873506485,7045.168767013672,-851.6840796630231,-877.476764735809,Hold
6142.84,6001.615,6600.0,5688.0,6185.69319698901,6978.329599086734,-792.6364020977235,-860.5086922081919,Hold
6603.575000000001,6141.68,6833.0,6371.33,6249.982705144547,6950.5699991543825,-700.5872940098352,-828.5244125685206,Hold
6707.52,6604.985000000001,6957.96,6450.0,6320.373058199232,6932.5662955133175,-612.1932373140853,-785.2581775176336,Hold
6676.195,6711.0599999999995,6780.0,6510.0,6375.114895399351,6913.575829178998,-538.4609337796473,-735.8987287700364,Hold
6549.9925,6707.389999999999,6842.59,6261.0,6402.019142260989,6886.643730721295,-484.62458846030586,-685.6439007080903,Hold
6244.9400000000005,6548.1900000000005,6360.0,6024.0,6377.8531203746825,6839.110121038236,-461.2570006635533,-640.766520699183,Hold
6062.657499999999,6297.879999999999,6266.0,5866.56,6329.361486470885,6781.59511207244,-452.2336256015551,-603.0599416796575,Hold
6182.910000000001,6059.035,6599.0,5857.76,6306.8304885522875,6737.24806673374,-430.4175781814529,-568.5314689800166,Hold
6412.38,6137.4400000000005,6523.23,6321.4,6323.068874928859,6713.183765494205,-390.1148905653454,-532.8481532970824,Hold
6471.2775,6402.445,6679.94,6150.11,6345.870201862881,6695.264782865004,-349.39458100212323,-496.15743883809057,Hold
6796.6125,6527.530000000001,7198.0,6551.0,6415.215170807053,6702.7720211713,-287.5568503642471,-454.4373211433219,Hold
6794.514999999999,6718.725,7048.0,6602.1,6473.56899068289,6709.567797380833,-235.9988066979431,-410.7496182542462,Hold
6807.594999999999,6763.98,6990.41,6650.01,6524.957607500907,6716.829071648919,-191.8714641480119,-366.97398743299937,Hold
6800.8125,6794.98,6895.54,6677.52,6567.396821731536,6723.050066341591,-155.65324461005548,-324.7098388684106,Hold
7055.705,6815.094999999999,7355.14,6765.0,6642.521156849761,6747.691172538511,-105.17001568875003,-280.8018742324785,Hold
7265.9775,7051.34,7459.69,7077.0,6738.437517334412,6786.082752350473,-47.645235016060724,-234.17054638919495,Hold
7282.15,7263.61,7420.0,7150.0,6822.085591590656,6822.828474398587,-0.7428828079309824,-187.48501367294216,Hold
7280.950000000001,7279.299999999999,7371.92,7108.08,6892.680115961324,6856.763402220913,35.91671374041107,-142.8046681902715,Buy
7044.547500000001,7321.9,7295.75,6739.98,6916.044328890352,6870.673335389734,45.37099350061726,-105.16953585209377,Buy
6860.012500000001,7071.23,6944.3,6760.0,6907.424047522605,6869.883643879383,37.54040364322191,-76.62754795303064,Buy
6934.4075,6867.875,7177.0,6780.0,6911.575347903743,6874.663188777207,36.9121591265357,-53.919606537117375,Buy
6805.1225,6890.3150000000005,6903.79,6575.0,6895.197986687783,6869.512026645562,25.68596004222036,-37.99849322124983,Buy
6859.755,6870.85,6978.0,6754.28,6889.745219505047,6868.789283931076,20.955935573971146,-26.207607462205637,Buy
6756.952499999999,6853.37,6933.0,6605.0,6869.315570350424,6860.5050777139595,8.810492636464915,-19.203987442471526,Buy
6845.365,6744.905,7190.0,6468.27,6865.63086721959,6859.383590475888,6.247276743702059,-14.11373460523681,Buy
7062.66,6861.594999999999,7148.12,6972.98,6895.9430414935,6874.441102292489,21.501939201010828,-6.990599843987282,Buy
7145.715,7064.77,7293.08,7014.4,6934.369496648345,6894.535465085637,39.83403156270833,2.374326437351841,Buy
7172.772499999999,7137.6900000000005,7266.15,7055.6,6971.04688177937,6915.145615820034,55.90126595933543,13.079714341748561,Buy
6979.807500000001,7184.67,7220.0,6751.0,6972.394669197928,6919.935385018551,52.45928417937739,20.95562830927433,Buy
6843.0875,6974.115,6940.0,6762.0,6952.501258552093,6914.24294909125,38.25830946084261,24.41616453958799,Buy
6985.219999999999,6835.174999999999,7156.38,6818.0,6957.53491108254,6919.500508417824,38.034402664716254,27.139812164613645,Buy
7341.3775,6983.25,7738.0,7020.0,7016.587617069842,6950.750655942429,65.8369611274129,34.8792419571735,Buy
7498.23,7303.755,7615.96,7388.0,7090.686445212943,6991.304681428175,99.38176378476783,47.77974632269236,Buy
7544.9349999999995,7494.48,7705.0,7431.07,7160.570838257105,7032.314334655718,128.2565036013866,63.87509777843121,Buy
7603.032499999999,7521.835,7700.0,7480.0,7228.641863140627,7074.58975431085,154.05210882977644,81.91049998870025,Buy
7716.435,7616.0650000000005,7792.02,7606.0,7303.686961118992,7122.133846584121,181.55311453487138,101.83902289793448,Buy
7737.9025,7733.860000000001,7780.0,7659.12,7370.489351716071,7167.746339429741,202.74301228632976,122.01982077561355,Buy
8295.0225,7756.245,8952.89,7710.05,7512.725220682829,7251.248277249761,261.4769434330683,149.9112453071045,Buy
8814.895,8258.575,9460.0,8401.0,7713.0590328854705,7367.073960416445,345.9850724690259,189.12601073948878,Buy
8779.925,8699.29,9059.18,8613.56,7877.192258595398,7471.729592978189,405.4626656172086,232.39334171503276,Buy
8890.18,8723.48,9010.0,8753.0,8033.036526503798,7576.799993498324,456.2365330054745,277.1619799731211,Buy
8944.685000000001,8898.86,9200.0,8712.0,8173.290137810907,7678.124808794744,495.165329016163,320.76264978172946,Buy
8809.5275,8933.369999999999,8950.0,8522.0,8271.172808916921,7761.932415550689,509.24039336623173,358.45819849862994,Buy
8943.0825,8883.055,9118.58,8760.0,8374.54353062201,7849.425014398786,525.1185162232241,391.7902620435488,Buy
9116.3725,8946.875,9395.0,8906.21,8488.67106437247,7943.272976295172,545.398088077297,422.51182725029844,Buy
9554.45,9082.14,10067.0,9021.0,8652.637054469013,8062.61942249553,590.0176319734828,456.01298819493536,Buy
9881.8175,9564.9,10035.96,9705.0,8841.741738396857,8197.374835644008,644.3669027528485,493.683771106518,Buy
9693.4175,9893.154999999999,9914.25,9520.0,8972.768778643494,8308.19281078149,664.5759678620052,527.8622104576154,Buy
8988.425,9669.71,9574.83,8117.0,8975.177428082958,8358.58038035323,616.5970477297269,545.6091779120378,Buy
8663.0725,9130.935000000001,9168.0,8200.0,8927.161285300965,8381.135352178917,546.0259331220477,545.6925289540399,Buy
8719.9675,8642.145,8978.26,8528.78,8895.285318331586,8406.234029795294,489.0512885362914,534.3642808704902,Hold
9077.8375,8686.415,9398.0,8792.99,8923.370269357496,8455.982434995642,467.3878343618544,520.968991568763,Hold
9574.2725,9060.18,9939.0,9256.76,9023.509074071728,8538.818736107076,484.6903379646519,513.7132608479408,Hold
9526.0025,9550.665,9845.62,9150.0,9100.81575498377,8611.943459358403,488.87229562536777,508.7450678034262,Hold
9376.307499999999,9554.195,9588.0,9220.0,9143.199100370883,8668.563017924447,474.63608244643547,501.9232707320281,Hold
9567.7375,9348.615,9888.0,9322.1,9208.512700313824,8735.168535115228,473.3441651985959,496.20744962534167,Hold
9707.317500000001,9530.425,9950.0,9464.23,9285.251900265544,8807.179569551137,478.07233071440714,492.5804258431548,Hold
9720.1675,9707.52,9897.21,9474.0,9352.161992532383,8874.80830513994,477.3536873924422,489.5350781530123,Hold
9613.64,9754.73,9842.0,9326.0,9392.389378296632,8929.536578833278,462.8527994633532,484.19862241508054,Hold
9243.3875,9643.279999999999,9578.47,8815.0,9369.466012404842,8952.784795216,416.6812171888432,470.6951413698331,Hold
9110.5075,9290.04,9271.0,8933.52,9329.626241265636,8964.467958533332,365.15828273230363,449.58776964232726,Hold
9181.75,9118.755000000001,9307.85,9070.0,9306.876050301693,8980.562924567901,326.3131257337918,424.93284086062016,Hold
8974.337500000001,9174.575,9298.0,8700.0,9255.716273332202,8980.101782007316,275.61449132488633,395.0691709534734,Hold
8810.217499999999,8949.675,8979.66,8642.72,9187.178000511864,8967.517761117884,219.66023939397928,359.98738464157464,Hold
8864.8,8809.244999999999,9017.67,8700.0,9137.5813850485,8959.909038072115,177.67234697638378,323.52437710853644,Hold
9020.45,8870.765,9225.0,8811.73,9119.561171964115,8964.393553770477,155.1676181936382,289.85302532555676,Hold
9378.8575,9022.535,9625.47,9110.0,9159.452914738866,8995.094586824514,164.35832791435132,264.7540858433157,Hold
9484.55,9389.98,9605.26,9330.0,9209.467850932886,9031.350543356031,178.11730757685473,247.42673019002353,Hold
9548.887499999999,9501.470000000001,9740.0,9331.23,9261.686258481672,9069.686614218548,191.99964426312363,236.34131300464355,Hold
9556.85,9562.16,9700.0,9381.41,9307.096064869107,9105.7727909431,201.32327392600746,229.33770518891635,Hold
9862.677500000002,9572.994999999999,10380.0,9421.67,9392.570131812321,9161.839806428796,230.73032538352527,229.61622922783812,Buy
9803.935,9824.52,10228.99,9266.0,9455.857034610426,9209.402413359996,246.45462125043014,232.98390763235653,Buy
9559.8675,9860.375,9690.0,9365.21,9471.858644670361,9235.362790148145,236.49585452221618,233.68629701032847,Buy
9696.752499999999,9592.130000000001,9881.63,9450.0,9506.457699336459,9269.539805692726,236.9178936437329,234.33261633700937,Buy
9711.2625,9727.689999999999,9854.75,9581.0,9537.966130207773,9302.260005271042,235.7061249367307,234.60731805695363,Buy
9638.38,9704.65,9735.0,9531.05,9553.414417868116,9327.157782658373,226.25663520974376,232.93718148751168,Hold
9647.074999999999,9643.735,9802.0,9372.46,9567.823738196099,9350.855354313308,216.9683838827914,229.7434219665676,Hold
9740.5,9706.92,9800.0,9633.0,9594.389316935161,9379.71792066047,214.67139627469078,226.72901682819227,Hold
9750.3575,9764.5,9877.0,9570.0,9618.38442202206,9407.172704315251,211.21171770680849,223.62555700391553,Hold
9838.585,9777.215,9992.72,9704.18,9652.261434018666,9439.12917066227,213.13226335639592,221.52689827441162,Hold
9560.655,9828.720000000001,9964.0,9113.0,9638.168136477334,9448.131083946548,190.03705253078624,215.22892912568656,Hold
9383.41,9582.81,9557.12,9232.51,9598.974577019282,9443.336929580137,155.63764743914544,203.31067278837835,Hold
9446.0075,9372.005,9494.73,9351.0,9575.441180554777,9443.534749611237,131.90643094353982,189.02982441941066,Hold
9385.3575,9469.15,9480.99,9245.0,9546.197537392503,9439.225323714109,106.97221367839484,172.6183022712075,Hold
9293.3925,9407.720000000001,9495.0,8910.45,9507.304454716734,9428.422892327879,78.88156238885495,153.870954294737,Hold
9478.432499999999,9384.060000000001,9589.0,9373.09,9502.862615529544,9432.127307710998,70.73530781854606,137.24382499949883,Hold
9448.43,9475.82,9565.0,9236.61,9494.488366986538,9433.33491454722,61.153452439317334,122.02575048746253,Hold
9405.1125,9496.055,9489.0,9280.0,9480.738233603994,9431.2443653215,49.49386828249408,107.51937404646885,Hold
9337.66,9425.724999999999,9438.3,9215.79,9458.726197664917,9424.3121901125,34.41400755241739,92.89830074765857,Hold
9308.782500000001,9348.275,9395.0,9170.95,9435.657936485699,9415.754435289351,19.90350119634786,78.29934083739643,Hold
9339.295,9334.59,9422.0,9281.54,9420.832869334052,9410.090773416066,10.742095917985353,64.78789185351422,Hold
9509.3675,9326.82,9780.0,9277.09,9434.453581744197,9417.444605014876,17.008976729321148,55.232108828675614,Hold
9651.9025,9490.19,9720.0,9577.03,9467.907261475859,9434.811856495257,33.095404980602325,50.80476805906096,Hold
9449.705,9655.29,9670.0,9208.0,9465.106913556496,9435.915052310422,29.19186124607404,46.48218669646358,Hold
9224.3775,9460.41,9340.0,9009.69,9428.07161916319,9420.24560399113,7.82601517205876,38.750952391582615,Hold
9188.787499999999,9273.91,9298.0,9045.45,9391.258677753467,9403.100559251046,-11.84188149757938,28.632385613750216,Sell
9050.8625,9205.849999999999,9196.24,8833.0,9338.890035022165,9377.008851158376,-38.118816136211535,15.282145263757869,Sell
9066.852499999999,9087.105,9191.0,8948.06,9297.038106557216,9354.034306628126,-56.996200070909254,0.8264761968244443,Sell
9142.8475,9064.175,9238.0,9024.67,9273.316474779183,9338.390839470487,-65.07436469130334,-12.353691980801115,Sell
9150.342499999999,9154.36,9205.0,9064.89,9254.39740173623,9324.461332843044,-70.06393110681347,-23.89573980600359,Sell
9185.545,9165.74,9292.0,9080.1,9243.804724546042,9314.17123411393,-70.36650956788799,-33.18989375838047,Sell
9130.1225,9185.04,9261.96,8940.0,9226.315151538958,9300.537994549935,-74.22284301097716,-41.39648360889981,Sell
9076.817500000001,9159.265,9125.0,9037.47,9203.315512840658,9283.966106064754,-80.65059322409616,-49.24730553193908,Sell
9105.8225,9072.400000000001,9190.0,9040.04,9188.31658778825,9270.77028339329,-82.4536956050415,-55.88858354655956,Sell
9060.669999999998,9096.625,9145.24,8893.03,9168.67865120544,9255.207299438232,-86.52864823279197,-62.01659648380604,Sell
9211.1325,9102.205,9375.0,9055.92,9175.21001255845,9251.942499479845,-76.73248692139532,-64.9597745713239,Sell
9295.57,9206.805,9379.42,9203.0,9193.726933703303,9255.174166185041,-61.447232481737956,-64.25726615340672,Hold
9348.615,9299.93,9470.0,9231.0,9217.555866979717,9262.095709430594,-44.53984245087668,-60.31378141290071,Hold
9317.32,9346.73,9440.79,9160.0,9232.904195136683,9266.18639762092,-33.28220248423713,-54.907465627167994,Hold
9240.810000000001,9334.244999999999,9317.48,9125.0,9234.120472807963,9264.306664463817,-30.18619165585369,-49.96321083290514,Hold
9249.975,9260.380000000001,9299.28,9178.25,9236.559630837508,9263.245059688717,-26.685428851209508,-45.30765443656601,Hold
9259.817500000001,9261.185000000001,9345.0,9157.5,9240.137764554815,9262.991166378442,-22.85340182362779,-40.81680391397837,Hold
9272.66,9268.385,9343.82,9200.89,9245.141185392535,9263.707376276336,-18.566190883801028,-36.366681307942905,Hold
9222.75,9272.965,9279.54,9113.0,9241.696387639837,9260.673496552163,-18.977108912326003,-32.88876682881953,Hold
9222.6275,9249.23,9276.49,9160.57,9238.762712618323,9257.855274585336,-19.092561967012443,-30.129525856458113,Hold
9151.18,9226.725,9226.15,9047.25,9225.288449138581,9249.953402393829,-24.664953255247383,-29.036611336215966,Hold
9141.17,9165.66,9186.83,9089.81,9212.347149271107,9241.89537258688,-29.548223315772702,-29.138933732127317,Sell
9166.2475,9144.02,9219.3,9121.1,9205.254895537091,9236.291826469334,-31.036930932243195,-29.51853317215049,Sell
9178.227499999999,9162.295,9232.27,9101.35,9201.096834685231,9231.990765249384,-30.89393056415247,-29.793612650550887,Sell
9180.5725,9189.645,9221.52,9131.0,9197.939244733658,9228.18200486054,-30.242760126882786,-29.88344214581727,Sell
9285.3275,9184.885,9437.73,9152.8,9211.38359169771,9232.4150045005,-21.031412802791237,-28.113036277212064,Hold
9428.29,9275.39,9544.0,9261.0,9244.753808359601,9246.924263426388,-2.1704550667873264,-22.92452003512712,Hold
9556.439999999999,9454.08,9664.0,9440.33,9292.705530150432,9269.851355024433,22.854175125998154,-13.768781002902067,Buy
9560.377499999999,9560.715,9637.0,9463.44,9333.885833204211,9291.37181020781,42.51402299640176,-2.512220203041302,Buy
9621.105,9570.535,9732.9,9513.0,9378.07339732664,9315.796490933157,62.27690639348293,10.445605116263545,Buy
9848.24,9619.26,10111.0,9650.0,9450.406720814848,9355.236750864035,95.16996995081354,27.390478083173548,Buy
10568.3925,9815.98,11394.86,9917.21,9622.40453299718,9445.10013968892,177.30439330825902,57.37326112819065,Buy
10935.865000000002,10480.75,11242.23,10565.0,9824.475374074536,9555.527166378632,268.9482076959048,99.68825044173349,Buy
11040.404999999999,10968.115,11342.82,10812.0,10011.541470370761,9665.518117017251,346.0233533535102,148.95527102408886,Buy
11050.282500000001,11003.400000000001,11170.0,10831.0,10171.347782621413,9768.093256497456,403.2545261239575,199.8151220440626,Buy
11209.8125,11100.065,11444.0,10960.0,10331.111585295042,9874.887274534682,456.2243107603608,251.09695978732225,Buy
11554.4075,11217.625,11861.0,11220.0,10519.310956788113,9999.296180124706,520.0147766634072,304.88052316253925,Buy
11378.619999999999,11568.314999999999,12123.46,10518.5,10651.51234805148,10101.468314930282,550.0440331211976,353.91322515427095,Buy
11175.0425,11436.26,11473.0,10936.0,10732.055448351253,10180.992328639151,551.063119712102,393.3432040658372,Buy
11206.657500000001,11145.585,11414.98,11000.0,10805.071148604906,10256.967526517734,548.103622087172,424.2952876701042,Buy
11452.7075,11205.825,11780.93,11093.0,10904.707510357997,10345.54085788679,559.1666524712073,451.26956063032486,Buy
11742.4675,11468.45,11900.0,11562.5,11033.593662610614,10449.016905450731,584.5767571598826,477.93099993623645,Buy
11647.16,11753.685,11909.94,11322.0,11127.988483747442,10537.768245787714,590.2202379597275,500.3888475409347,Buy
11669.010000000002,11678.349999999999,11808.27,11512.0,11211.222563170912,10621.563931284922,589.65863188599,518.2428044099458,Buy
11690.445,11677.885,11797.11,11521.97,11284.949091913848,10700.740306745298,584.2087851685501,531.4360005616667,Buy
11772.99,11721.35,12067.35,11450.0,11360.032308542488,10780.16620994935,579.8660985931383,541.122020167961,Buy
11586.245,11787.305,11935.0,11125.0,11394.834261074411,10839.875749953102,554.9585111213091,543.8893183586306,Buy
11430.985,11642.49,11617.52,11150.0,11400.39591321681,10883.661620326948,516.7342928898615,538.4583132648768,Hold
11601.915,11478.21,11792.96,11270.36,11431.398849644993,10936.865574376803,494.53327526818975,529.6733056655394,Hold
11756.085000000001,11672.17,11850.0,11634.03,11481.350565084223,10997.548494793336,483.80207029088706,520.4990585906089,Hold
11818.237500000001,11770.155,11980.0,11680.0,11533.179324302037,11058.340272956792,474.839051345245,511.3670571415362,Hold
11845.279999999999,11806.474999999999,11931.72,11686.0,11581.194812870954,11116.632104589622,464.56270828133165,502.0061873694953,Hold
12107.474999999999,11881.7,12468.0,11769.78,11662.16099550619,11190.02787462002,472.1331208861702,496.0315740728303,Hold
12107.965,12096.06,12387.77,11817.93,11730.746226966776,11258.02321724076,472.72300972601624,491.3698612034675,Hold
11820.192500000001,12113.08,12020.08,11561.0,11744.507192048812,11299.665386334036,444.84180571477555,482.0642501057292,Hold
11790.982499999998,11849.845000000001,11888.0,11668.0,11751.657239425916,11336.05924660559,415.5979928203269,468.77099864864874,Hold
11687.1725,11803.965,11878.0,11485.81,11741.736510283466,11362.067635745916,379.66887453755044,450.9505738264291,Hold
11564.25,11692.44,11686.0,11376.81,11714.43089331678,11377.044107172145,337.38678614463424,428.23781629007016,Hold
11635.96,11597.095,11718.07,11514.13,11702.35844819112,11396.22306219643,306.1353859946903,403.8173302309942,Hold
11701.5775,11655.82,11824.9,11585.09,11702.238302315563,11418.841909441138,283.39639287442515,379.7331427596804,Hold
